saddled,(of work SADDLED us with)
recedes,(of war RECEDES a wave)
shared,(of them SHARED the optimism) (play and SHARED responsibility will) (sense of SHARED responsibility thats)
names,(of their NAMES some may)
region,(of the REGION to decide)
past,(of the PAST 16 years) (possible because PAST generations felt)
highest,(of the HIGHEST tax rates) (is the HIGHEST that its)
hardest,(of the HARDEST hit when)
decade,(of the DECADE and im) (the next DECADE and america)
larger,(of something LARGER that they)
rock,(of shale ROCK –- reminding)
imported,(of seoul IMPORTED from detroit)
army,(of pattons ARMY got the)
union,(of our UNION is getting) (of our UNION will always)
potential,(of our POTENTIAL offshore oil)
own,(of our OWN energy and) (a family OWN a home) (into their OWN pocket for) (on its OWN responsible homeowners) (by its OWN set of) (served our OWN country so) (safeguard americas OWN security against) (on their OWN this nation)
moral,(of our MORAL example america)
institutions,(of our INSTITUTIONS have let) (largest financial INSTITUTIONS will ensure)
diplomacy,(of our DIPLOMACY a world)
adversaries,(of our ADVERSARIES ive already)
rule,(of one RULE from 40) (with a RULE like that) (the buffett RULE if you) (a simple RULE that all)
customers,(of new CUSTOMERS for american) (with your CUSTOMERS deposits youre)
acres,(of new ACRES for oil)
proudest,(of my PROUDEST possessions is)
presidency,(of my PRESIDENCY than my)
destruction,(of mutual DESTRUCTION that politics)
households,(of middle-class HOUSEHOLDS right now)
families,(of middle-class FAMILIES thousands of) (to responsible FAMILIES who want) (of american FAMILIES your taxes) (and their FAMILIES and tonight)
lock,(of master LOCK told me) (like master LOCK that decide)
greater,(of innovation GREATER than in)
manufacturing,(of high-tech MANUFACTURING and high-paying) (jobs and MANUFACTURING began leaving) (on american MANUFACTURING american energy) (with american MANUFACTURING on the) (to bring MANUFACTURING back but) (over american MANUFACTURING when it) (to high-tech MANUFACTURING and i) (pollution more MANUFACTURING more jobs)
batteries,(of high-tech BATTERIES because of)
trained,(of highly TRAINED investigators to)
returned,(of heroes RETURNED home from)
has,(of heroes HAS made the) (talibans momentum HAS been broken) (the world HAS ever known) (applause chrysler HAS grown faster) (foreign company HAS an advantage) (my administration HAS already lined) (and education HAS to start) (my administration HAS put more) (what america HAS always been) (private sector HAS already positioned) (energy use HAS nearly doubled) (that rarely HAS been more) (that never HAS been more) (somebody else HAS to make) (of this HAS to do) (idea that HAS bipartisan support) (whats broken HAS to do) (neither party HAS been blameless) (iraq war HAS allowed us) (of change HAS washed across) (israels security HAS meant the) (in burma HAS lit a) (our influence HAS waned doesnt)
prosecutors,(of federal PROSECUTORS and leading)
paycheck,(of each PAYCHECK this year)
others,(of deportation OTHERS came more) (who kept OTHERS from entering) (get each OTHERS backs and)
distinguished,(of congress DISTINGUISHED guests and)
presidents,(of college PRESIDENTS whove done)
collapsed,(of cards COLLAPSED we learned)
consensus,(of building CONSENSUS around common-sense)
armed,(of americas ARMED forces at)
barely,(of americans BARELY get by)
leadership,(of american LEADERSHIP can be)
millionaires,(of all MILLIONAIRES pay lower) (stop subsidizing MILLIONAIRES in fact)
qaedas,(of al QAEDAS top lieutenants)
workforce,(of a WORKFORCE that turned)
nation,(of a NATION that had) (what our NATION spends on) (one indispensable NATION in world) (rebuilding our NATION with the) (serving one NATION leaving no) (own this NATION is great) (together this NATION is great) (team this NATION is great)
classroom,(of a CLASSROOM by over)
broader,(of a BROADER agenda to)
action,(obstruction with ACTION and i) (opponents of ACTION are out) (every possible ACTION to safely)
work-study,(number of WORK-STUDY jobs in)
true,(now whats TRUE for natural) (just as TRUE for clean)
poised,(now were POISED to spend)
buffett,(now warren BUFFETT pays a) (follow the BUFFETT rule if)
side,(now no SIDE issues no)
confident,(now im CONFIDENT a farmer)
recognize,(now i RECOGNIZE that people)
data,(now from DATA management to)
with,(not consumed WITH personal ambition) (americans struggled WITH costs that) (and bonuses WITH other peoples) (saddled us WITH more debt) (will work WITH anyone in) (fight obstruction WITH action and) (blueprint begins WITH american manufacturing) (it die WITH a million) (should start WITH our tax) (get hit WITH one of) (five years WITH the bipartisan) (be charged WITH investigating unfair) (find workers WITH the right) (a partnership WITH central piedmont) (million americans WITH skills that) (work tirelessly WITH modest pay) (to teach WITH creativity and) (i spoke WITH a group) (every day WITH the threat) (applause but WITH only 2) (our partnership WITH the private) (our experience WITH shale gas) (our experience WITH natural gas) (energy innovation WITH new incentives) (defense working WITH us the) (history -– WITH the navy) (our states WITH a system) (an oil WITH a rule) (to entrepreneurs WITH the best) (risky bets WITH your customers) (cant afford WITH confusing forms) (richard cordray WITH one job) (ones struggling WITH rising costs) (to do WITH the corrosive) (to do WITH the way) (real progress WITH or without) (lot more WITH your help) (enduring partnership WITH afghanistan so) (a murderer WITH american blood) (to deal WITH irans nuclear) (are faced WITH crippling sanctions) (to work WITH us thats) (why working WITH our military) (our nation WITH the bipartisan) (have worked WITH american businesses) (team took WITH them on) (it is WITH america each)
threat,(not a THREAT to this) (with the THREAT of deportation)
issues,(no side ISSUES no drama)
penalty,(no real PENALTY for being)
would,(no one WOULD give him) (most americans WOULD call that) (united states WOULD pay its)
thought,(no one THOUGHT about politics) (no one THOUGHT about themselves)
behind,(no one BEHIND one of) (theres somebody BEHIND you watching)
runaround,(no more RUNAROUND from the)
spending,(no longer SPENDING at war) (about government SPENDING have supported) (annual va SPENDING every year)
fighting,(no americans FIGHTING in iraq)
there,(nine years THERE are no) (and soon THERE will be) (korea soon THERE will be) (china applause THERE will be) (thats why THERE are fewer) (this year THERE are plenty) (relent let THERE be no) (of trial THERE is no)
bob,(next to BOB gates a)
equipment,(new plant EQUIPMENT or training)
vests,(new lightweight VESTS for cops)
somewhere,(new jobs SOMEWHERE else that)
defend,(new businesses DEFEND this country) (uniform who DEFEND it applause) (those who DEFEND her applause)
prevents,(network that PREVENTS a small)
all-out,(needs an ALL-OUT all-of-the-above strategy)
give,(need to GIVE more community) (a deal GIVE them the) (dollars and GIVE more young) (one would GIVE him a) (factories and GIVE businesses incentives) (and will GIVE those banks)
fund,(need to FUND these projects)
become,(need to BECOME community career) (aspires to BECOME the next)
shows,(natural gas SHOWS us that)
conservative,(native american CONSERVATIVE liberal rich)
had,(nation that HAD triumphed over) (every american HAD a chance) (that mortgages HAD been sold) (them banks HAD made huge) (money regulators HAD looked the) (insurance companies HAD unchecked power)
predecessor,(my republican PREDECESSOR did in)
friends,(my republican FRIENDS who complain) (citizens our FRIENDS and our)
friend,(my republican FRIEND tom coburn)
possessions,(my proudest POSSESSIONS is the)
who,(my grandmother WHO worked on) (to people WHO couldnt afford) (business leaders WHO want to) (have workers WHO can do) (north carolina WHO was laid) (the child WHO dreams beyond) (a teacher WHO changed the) (replace teachers WHO just arent) (young people WHO want to) (and entrepreneur WHO aspires to) (like bryan WHO said im) (construction workers WHO need them) (the workers WHO built them) (only ones WHO were hurt) (of americans WHO work hard) (for lenders WHO sold mortgages) (to people WHO couldnt afford) (and buyers WHO knew they) (responsible families WHO want to) (service professionals WHO do the) (accountable those WHO broke the) (the ones WHO need relief) (or not WHO benefited from) (sure people WHO bundle campaign) (republican friends WHO complain the) (qaeda operatives WHO remain are) (against those WHO threaten our) (back anyone WHO tells you) (otherwise anyone WHO tells you) (the world WHO are eager) (in uniform WHO defend it) (as those WHO defend her) (a man WHO was george) (a woman WHO ran against) (the pilot WHO landed the) (the translator WHO kept others) (the troops WHO separated the) (the seals WHO charged up)
locked,(must be LOCKED in a)
jews,(muslims and JEWS we will)
software,(music and SOFTWARE be pirated)
president,(mr vice PRESIDENT members of) (as im PRESIDENT i will) (as im PRESIDENT i intend) (ive been PRESIDENT applause and) (me for PRESIDENT all that)
mr,(MR speaker mr) (mr speaker MR vice president)
speaker,(mr SPEAKER mr vice) (told the SPEAKER this summer)
al,(most of AL qaedas top) (yemen the AL qaeda operatives)
since,(most jobs SINCE 2005 american) (first time SINCE the late) (build especially SINCE the construction)
refinancing,(mortgage by REFINANCING at historically)
75,(more than 75 percent of)
600000,(more than 600000 jobs by)
3,(more than 3 million jobs) (to power 3 million homes)
$2,(more than $2 trillion and) (more than $2 trillion in)
$10,(more than $10 billion over)
around,(more respected AROUND the world) (building consensus AROUND common-sense ideas) (from leaders AROUND the world)
went,(month i WENT to andrews)
be,(money should BE used to) (company should BE able to) (there will BE millions of) (there will BE new cars) (and software BE pirated its) (that will BE charged with) (there will BE more inspections) (challenge can BE the cost) (education cant BE a luxury) (america should BE able to) (we should BE working on) (america to BE the worlds) (proud to BE working in) (chamber may BE too deep) (bills will BE $100 billion) (future should BE just one) (needs to BE rebuilt weve) (what should BE any financial) (supposed to BE a temporary) (parties must BE locked in) (may not BE able to) (change cannot BE reversed and) (dignity cannot BE denied applause) (let there BE no doubt) (leadership can BE felt across) (some may BE democrats some) (some may BE republicans but) (will always BE strong thank)
trial,(moment of TRIAL there is)
north,(mom from NORTH carolina who) (east and NORTH africa from)
sometimes,(modest pay SOMETIMES digging into)
between,(model partnerships BETWEEN businesses like) (to choose BETWEEN our environment) (of trust BETWEEN main street) (the divide BETWEEN this city) (military cooperation BETWEEN our two)
hand,(mission at HAND they work) (the other HAND if you) (the other HAND even my)
running,(milwaukee is RUNNING at full) (up and RUNNING now you)
middle-class,(millions of MIDDLE-CLASS families thousands) (millions of MIDDLE-CLASS households right)
somehow,(milk was SOMEHOW classified as)
care,(military and CARE for our) (and health CARE but no) (our health CARE law relies) (them the CARE and the)
jill,(michelle and JILL biden have)
congress,(members of CONGRESS distinguished guests) (and this CONGRESS should make) (debt this CONGRESS needs to) (politics keeps CONGRESS from acting) (reason why CONGRESS shouldnt at) (sending this CONGRESS a plan) (members of CONGRESS pay our) (members of CONGRESS i will) (contributions for CONGRESS cant lobby) (cant lobby CONGRESS and vice) (the way CONGRESS does its) (asked this CONGRESS to grant) (without this CONGRESS i will) (sent this CONGRESS legislation that) (of this CONGRESS were providing)
obligations,(meets its OBLIGATIONS it can)
medicaid,(medicare and MEDICAID and strengthen)
strengthen,(medicaid and STRENGTHEN social security)
siemens,(mechanic then SIEMENS opened a) (businesses like SIEMENS and community)
closest,(meant the CLOSEST military cooperation)
choices,(means making CHOICES right now)
confusing,(maze of CONFUSING training programs) (afford with CONFUSING forms and)
republicans,(may be REPUBLICANS but that)
democrats,(may be DEMOCRATS some may)
party,(matter what PARTY they belong) (applause neither PARTY has been)
instead,(matter so INSTEAD of bashing) (rigid ideologies INSTEAD of building)
liberty,(match for LIBERTY and we)
unionized,(master locks UNIONIZED plant in)
told,(master lock TOLD me that) (as i TOLD the speaker) (raid later TOLD me that)
russia,(markets like RUSSIA our workers)
tyranny,(markets because TYRANNY is no)
battle,(marching into BATTLE you look)
leaving,(manufacturing began LEAVING our shores) (one nation LEAVING no one)
high-paying,(manufacturing and HIGH-PAYING jobs a)
hiring,(manufacturers are HIRING again creating) (today its HIRING workers like)
michigan,(manufacturer in MICHIGAN before the)
easier,(making it EASIER for american)
he,(making furniture HE said he) (he said HE worried that) (chance but HE found work) (hands today HE is gone) (me that HE didnt deserve) (only succeeded HE said because)
penalties,(makes the PENALTIES for fraud)
sense,(makes business SENSE for him) (makes no SENSE and everyone) (doesnt make SENSE i believe) (dont make SENSE weve already) (that common SENSE we dont) (that same SENSE of shared)
progress,(make real PROGRESS with or)
bankers,(majority of BANKERS and financial)
company,(major car COMPANY ford is) (no american COMPANY should be) (every multinational COMPANY should have) (no foreign COMPANY has an) (college the COMPANY helped the) (an oil COMPANY can contain) (credit card COMPANY the days)
laws,(major anti-fraud LAWS because theres)
finest,(maintain the FINEST military in)
united,(made the UNITED states safer) (in the UNITED states but) (whether the UNITED states would) (nothing the UNITED states of) (of the UNITED states of) (bless the UNITED states of)
yachts,(made luxury YACHTS today its)
clear,(made it CLEAR that america)
bets,(made huge BETS and bonuses) (make risky BETS with your)
difference,(made a DIFFERENCE applause over) (make a DIFFERENCE teachers matter) (up the DIFFERENCE like a)
temperature,(lower the TEMPERATURE in this)
4,(lost nearly 4 million jobs) (lost another 4 million before)
shelters,(loopholes and SHELTERS in the)
iran,(look at IRAN through the) (to prevent IRAN from getting) (and if IRAN changes course)
im,(long as IM president i) (subsidized tonight IM announcing the) (and tonight IM directing my) (decade and IM requiring all) (who said IM proud to) (i will IM directing my) (homes and IM proud to) (thats why IM sending this) (applause now IM confident a) (and tonight IM asking my) (this summer IM prepared to) (common-sense ideas IM a democrat) (long as IM president i) (and tonight IM proposing a) (that flag IM reminded that)
plant,(locks unionized PLANT in milwaukee) (a new PLANT equipment or) (operate their PLANT i want)
me,(lock told ME that it) (america send ME these tax) (did join ME in a) (so let ME put colleges) (country send ME a law) (them send ME a bill) (people like ME and an) (folks like ME paying my) (that send ME a bill) (to grant ME the authority) (which brings ME back to) (ran against ME for president) (later told ME that he)
decide,(lock that DECIDE to bring) (region to DECIDE their fate)
gather,(lives we GATHER tonight knowing)
part,(line was PART of a) (they were PART of something) (do their PART by making) (do their PART by working) (just one PART of a)
elected,(limit any ELECTED official from)
50,(like those 50 stars and)
meanwhile,(like china MEANWHILE america is) (profits overseas MEANWHILE companies that)
senior,(like a SENIOR on a)
been,(lieutenants have BEEN defeated the) (momentum has BEEN broken and) (mortgages had BEEN sold to) (has always BEEN about most) (that its BEEN in eight) (rarely has BEEN more profitable) (never has BEEN more promising) (theres never BEEN a better) (party has BEEN blameless in) (than theyve BEEN in years) (year ive BEEN president applause) (us whove BEEN sent here)
poor,(liberal rich POOR gay straight)
movies,(lets our MOVIES music and)
schools,(lets offer SCHOOLS a deal) (return grant SCHOOLS flexibility to) (that some SCHOOLS redesign courses) (control for SCHOOLS and states)
forget,(lets never FORGET millions of)
least,(lets at LEAST agree to) (shouldnt at LEAST set a) (pay at LEAST as much) (is at LEAST as bad) (support at LEAST outside of)
down,(let us DOWN they exceed) (are doubling DOWN on education) (keep costs DOWN recently i) (will go DOWN applause higher) (succeed tear DOWN regulations that) (that slows DOWN too many) (to pay DOWN our debt) (not back DOWN from making) (not back DOWN from protecting) (to crack DOWN on large-scale) (to pay DOWN our debt) (about paying DOWN our debt) (up or DOWN vote within) (to wind DOWN the war)
happen,(let that HAPPEN in exchange) (detroit can HAPPEN in other) (it can HAPPEN in cleveland) (this can HAPPEN unless we)
die,(let it DIE with a)
1,(less than 1 percent of)
packaging,(lending and PACKAGING of risky)
shore,(left our SHORE but right)
hunger,(led against HUNGER and disease)
shores,(leaving our SHORES technology made)
mortgages,(learned that MORTGAGES had been) (who sold MORTGAGES to people) (of risky MORTGAGES that led)
proposed,(leaders ive PROPOSED a new)
simple,(leaders is SIMPLE ask yourselves) (message is SIMPLE it is) (days a SIMPLE majority is) (pass a SIMPLE rule that) (receive a SIMPLE up or)
faced,(leaders are FACED with crippling)
continue,(lead will CONTINUE and we)
thousands,(lay off THOUSANDS of teachers) (middle-class families THOUSANDS of dollars) (hundreds of THOUSANDS of talented) (doubled and THOUSANDS of americans)
gives,(law that GIVES them the) (plan that GIVES every responsible)
assistance,(law speed ASSISTANCE to homeowners)
hard,(last where HARD work pays) (you worked HARD you could) (was hit HARD when a) (who work HARD and play) (mission too HARD as long)
i,(last month I went to) (do this I know we) (months before I took office) (im president I will work) (momentum but I intend to) (action and I will oppose) (profits tonight I want to) (the day I took office) (at stake I refused to) (reforms and I will sign) (years ago I set a) (chicago applause I will go) (products and I will not) (is level I promise you) (win applause I also hear) (their plant I want every) (manufacturing and I want to) (so tonight I am proposing) (down recently I spoke with) (make sense I believe as) (than when I took office) (their citizenship I will sign) (fail but I will not) (clean energy I will not) (bryan applause I will not) (well tonight I will im) (few weeks I will sign) (like that I guess it) (absolutely but I will not) (ago applause I will not) (is clean I will not) (applause and I will not) (so do I as i) (i as I told the) (that when I get a) (tax break I dont need) (applause now I recognize that) (belong to I bet most) (of congress I will sign) (for starters I ask the) (democrat but I believe what) (this congress I will keep) (grow but I can do) (in syria I have no) (weapon and I will take) (commitment and I mean ironclad) (im president I intend to) (to where I began those) (room when I sat next) (each time I look at)
–-,(last administration –- and its) (about that –- openings at) (shale rock –- reminding us) (you fail –- because the) (everything else –- like education) (routine business –- passed through) (human beings –- men and) (world affairs –- and as) (have earned –- which is)
robotics,(laser and ROBOTICS training it)
disclose,(lands to DISCLOSE the chemicals)
helicopter,(landed the HELICOPTER that spun)
not,(laden is NOT a threat) (expectations theyre NOT consumed with) (we will NOT go back) (i will NOT stand by) (more its NOT right when) (pirated its NOT fair when) (students are NOT allowed to) (course its NOT enough for) (eight years NOT only that) (i will NOT walk away) (i will NOT walk away) (i will NOT cede the) (i will NOT back down) (i will NOT back down) (i will NOT go back) (i will NOT go back) (us are NOT bailing you) (you should NOT pay less) (taxes its NOT because they) (meet thats NOT right americans) (know thats NOT right they) (bills or NOT who benefited) (private market NOT a government) (we may NOT be able) (pressure will NOT relent let) (applause thats NOT the message) (us thats NOT how people)
my,(known applause MY grandfather a) (gi bill MY grandmother who) (it tonight MY message to) (applause so MY message is) (job applause MY administration has) (thats why MY administration has) (it on MY desk this) (im directing MY administration to) (applause and MY administration will) (im directing MY administration to) (years of MY presidency than) (presidency than MY republican predecessor) (im asking MY attorney general) (taxes and MY republican friend) (me paying MY fair share) (thats why MY education reform) (hand even MY republican friends) (one of MY proudest possessions)
this,(knowing that THIS generation of) (threat to THIS country applause) (can do THIS i know) (crisis like THIS never happens) (anyone in THIS chamber to) (build on THIS momentum but) (brought on THIS economic crisis) (values now THIS blueprint begins) (opportunity at THIS moment to) (borders and THIS congress should) (person in THIS chamber can) (card debt THIS congress needs) (students in THIS country face) (businesses defend THIS country send) (person in THIS country that) (my desk THIS year applause) (isnt enough THIS country needs) (safely develop THIS energy experts) (experts believe THIS will support) (will develop THIS resource without) (extract all THIS natural gas) (differences in THIS chamber may) (applause building THIS new energy) (im sending THIS congress a) (crisis applause THIS new unit) (each paycheck THIS year there) (to get THIS done so) (the speaker THIS summer im) (can call THIS class warfare) (success in THIS country we) (know that THIS generations success) (in washington THIS year or) (divide between THIS city and) (some of THIS has to) (ive asked THIS congress to) (none of THIS can happen) (temperature in THIS town we) (philosophical differences THIS year we) (or without THIS congress i) (applause from THIS position of) (end of THIS summer this) (this summer THIS transition to) (applause how THIS incredible transformation) (their responsibilities THIS pressure will) (resolution of THIS issue is) (already sent THIS congress legislation) (support of THIS congress were) (one built THIS country on) (their own THIS nation is) (it together THIS nation is) (a team THIS nation is) (truth in THIS moment of)
good,(know a GOOD teacher can) (to keep GOOD teachers on) (and creating GOOD jobs both)
cells,(kill cancer CELLS but leave)
mercury,(kids from MERCURY poisoning or)
up,(kept piling UP in 2008) (a leg UP on ours) (already lined UP more companies) (louisville are UP and running) (from going UP the funding) (signing people UP for products) (shouldnt go UP applause youre) (to make UP the difference) (a simple UP or down) (its ultimately UP to the) (who charged UP the stairs) (cant charge UP those stairs)
actions,(keep taking ACTIONS that help) (from our ACTIONS abroad over)
skyrocketing,(keep subsidizing SKYROCKETING tuition well)
subsidizing,(just keep SUBSIDIZING skyrocketing tuition) (should stop SUBSIDIZING millionaires in)
helping,(just arent HELPING kids learn) (critical in HELPING businesses get)
fraction,(just a FRACTION of them)
extend,(july applause EXTEND the tuition)
shouldnt,(jobs you SHOULDNT get a) (why congress SHOULDNT at least) (responsible homeowners SHOULDNT have to) (year you SHOULDNT get special) (your taxes SHOULDNT go up)
bet,(jobs we BET on american) (workers we BET on american) (to i BET most americans)
else,(jobs somewhere ELSE that doesnt) (in everything ELSE –- like) (or somebody ELSE has to)
2005,(jobs since 2005 american manufacturers)
tomorrow,(jobs of TOMORROW our commitment) (sign it TOMORROW applause lets)
folks,(jobs obsolete FOLKS at the) (talk about FOLKS like me) (for the FOLKS back home)
construction,(jobs for CONSTRUCTION workers who) (too many CONSTRUCTION projects but) (since the CONSTRUCTION industry was) (of course CONSTRUCTION workers werent)
parties,(jobs both PARTIES agree on) (now both PARTIES should put) (the two PARTIES must be)
building,(jobs applause BUILDING this new) (instead of BUILDING consensus around)
power,(jobs and POWER trucks and) (land to POWER 3 million) (capacity to POWER a quarter) (bridges a POWER grid that) (had unchecked POWER to cancel) (through the POWER of our) (a pacific POWER and a) (the enduring POWER of our)
future,(jobs a FUTURE where were) (for the FUTURE support the) (of the FUTURE our experience) (new energy FUTURE should be) (in our FUTURE right now) (to the FUTURE of their) (and our FUTURE is hopeful)
look,(job to LOOK out for) (as we LOOK to pay) (our interests LOOK at iran) (battle you LOOK out for) (time i LOOK at that)
pilot,(job the PILOT who landed)
furniture,(job making FURNITURE he said)
reward,(job and REWARD the best)
join,(jackie did JOIN me in)
sent,(ive already SENT this congress) (whove been SENT here to)
an,(its people AN america that) (the world AN economy built) (can restore AN economy where) (back to AN economy weakened) (blueprint for AN economy thats) (last -– AN economy built) (if youre AN american manufacturer) (company has AN advantage over) (can offer AN escape from) (it is AN economic imperative) (you see AN economy built) (lets pass AN agenda that) (country needs AN all-out all-of-the-above) (giveaways to AN industry that) (much energy AN incomplete high-speed) (will sign AN executive order) (no copouts AN america built) (classified as AN oil with) (making sure AN oil company) (page on AN era of) (me and AN awful lot) (deficit thats AN america built) (vice versa AN idea that) (should put AN end to) (will build AN enduring partnership)
add,(it wont ADD to the)
bryan,(it when BRYAN ritterby was) (workers like BRYAN who said) (workers like BRYAN applause i)
wrong,(it was WRONG it was)
irresponsible,(it was IRRESPONSIBLE and it) (to prevent IRRESPONSIBLE behavior applause)
jackies,(it paid JACKIES tuition then)
succeeded,(it only SUCCEEDED he said) (mission only SUCCEEDED because every)
makes,(it now MAKES business sense) (world it MAKES no sense) (legislation that MAKES the penalties)
enlisting,(it means ENLISTING our veterans)
bray,(it jackie BRAY is a)
adds,(it either ADDS to the)
rejoin,(it can REJOIN the community)
drama,(issues no DRAMA pass the)
waste,(is to WASTE less energy) (eliminate energy WASTE in their)
flag,(is the FLAG that the) (at that FLAG im reminded)
fragile,(is still FRAGILE applause people)
ask,(is simple ASK yourselves what) (starters i ASK the senate)
washington,(is right WASHINGTON should stop) (done in WASHINGTON this year) (that because WASHINGTON is broken) (debate in WASHINGTON over whether) (outside of WASHINGTON some of)
match,(is no MATCH for liberty)
urgent,(is more URGENT no debate)
productive,(is more PRODUCTIVE a few) (the most PRODUCTIVE on earth)
isolated,(is more ISOLATED than ever)
important,(is more IMPORTANT we can)
quicker,(is leaner QUICKER and more)
possible,(is its POSSIBLE so let) (take every POSSIBLE action to) (is only POSSIBLE because past) (is still POSSIBLE and far)
billions,(is investing BILLIONS in us)
stronger,(is getting STRONGER and weve) (asia are STRONGER than ever)
clinging,(is about CLINGING to rigid)
single,(is a SINGLE mom from) (because every SINGLE member of)
pacific,(is a PACIFIC power and)
israels,(ironclad to ISRAELS security has)
we,(iraq together WE offered a) (their lives WE gather tonight) (imagine what WE could accomplish) (accomplish if WE followed their) (is rewarded WE can do) (i know WE can because) (more important WE can either) (by or WE can restore) (values and WE have to) (remember how WE got here) (cards collapsed WE learned that) (took office WE lost nearly) (jobs and WE lost another) (applause no WE will not) (about how WE move forward) (even said WE should let) (for help WE demanded responsibility) (demanded responsibility WE got workers) (their differences WE got the) (160000 jobs WE bet on) (american workers WE bet on) (and raleigh WE cant bring) (applause so WE have a) (back but WE have to) (do everything WE can to) (succeed applause WE should start) (high-tech manufacturer WE should double) (trade agreements WE signed into) (today because WE stopped a) (tires but WE need to) (openings as WE have workers) (inexcusable and WE know how) (remain and WE know how) (of teachers WE know a) (making applause WE also know) (tax credit WE started that) (student aid WE cant just) (their degree WE send them) (ever that WE should take) (of excuses WE should be) (one where WE encourage the) (it means WE should support) (last year WE relied less) (new jobs WE have a) (proving that WE dont have) (germany because WE refuse to) (jobs applause WE can also) (war ii WE connected our) (thats why WE need smart) (five years WE got rid) (oil spill WE saw in) (new rules WE passed restore) (us as WE look to) (savings but WE need to) (secretary do WE want to) (or do WE want to) (our debt WE cant do) (in return WE need to) (common sense WE dont begrudge) (this country WE admire it) (endure if WE feel that) (happen unless WE also lower) (this town WE need to) (point is WE should all) (and while WE may not) (this year WE can make) (because when WE act together) (continue and WE will build) (uncertain but WE have a) (their fate WE will advocate) (so well WE will stand) (and intimidation WE will stand) (and jews WE will support) (liberty and WE will safeguard) (the message WE get from) (changing no WE cant control) (that ensures WE maintain the) (come home WE must serve) (great because WE built it) (great because WE worked as) (great because WE get each) (and if WE hold fast) (long as WE are joined) (long as WE maintain our)
crack,(investigators to CRACK down on)
trading,(investigating unfair TRADING practices in) (bans insider TRADING by members)
abusive,(into the ABUSIVE lending and)
reemployment,(into a REEMPLOYMENT system that)
crisis,(into a CRISIS that put) (so a CRISIS like this) (this economic CRISIS in the) (the housing CRISIS applause this)
fight,(intend to FIGHT obstruction with) (plan to FIGHT climate change) (of the FIGHT you rise) (from the FIGHT the seals)
ensure,(institutions will ENSURE that it)
let,(institutions have LET us down) (we should LET it die) (refused to LET that happen) (possible so LET me put) (budget dont LET other countries) (not relent LET there be)
bashing,(instead of BASHING them or)
prevent,(inspections to PREVENT counterfeit or) (regulations that PREVENT aspiring entrepreneurs) (regulations to PREVENT irresponsible behavior) (rules to PREVENT financial fraud) (determined to PREVENT iran from)
led,(innovation that LED to the) (mortgages that LED to the) (missions weve LED against hunger)
demands,(innovation also DEMANDS basic research)
much,(infrastructure so MUCH of america) (wastes too MUCH energy an) (least as MUCH as his)
waned,(influence has WANED doesnt know)
retool,(industry to RETOOL and restructure)
rarely,(industry that RARELY has been)
impact,(industries they IMPACT lets make)
science,(industries in SCIENCE and technology) (business and SCIENCE and engineering)
nowhere,(industries and NOWHERE is the)
va,(increased annual VA spending every)
lifetime,(increase the LIFETIME income of)
aid,(increase student AID we cant)
broadband,(incomplete high-speed BROADBAND network that)
like,(incomes rise LIKE never before) (a crisis LIKE this never) (in places LIKE china meanwhile) (for companies LIKE master lock) (in countries LIKE china applause) (new markets LIKE russia our) (between businesses LIKE siemens and) (in places LIKE charlotte and) (on people LIKE jackie have) (hiring workers LIKE bryan who) (from workers LIKE bryan applause) (a rule LIKE that i) (else –- LIKE education and) (that people LIKE me and) (a year LIKE 98 percent) (about folks LIKE me paying) (the difference LIKE a senior) (matter just LIKE it didnt) (stitched together LIKE those 50)
upgrade,(incentives to UPGRADE their buildings)
yes,(in years YES the world)
affairs,(in world AFFAIRS –- and)
plants,(in us PLANTS and factories)
decades,(in two DECADES osama bin)
chamber,(in this CHAMBER to build) (in this CHAMBER can point) (in this CHAMBER may be)
tactics,(in these TACTICS now both)
thick,(in the THICK of the)
six,(in the SIX months before)
situation,(in the SITUATION room when)
raid,(in the RAID later told)
outcome,(in the OUTCOME and while)
next,(in the NEXT five years) (become the NEXT steve jobs) (over the NEXT decade and) (in the NEXT few weeks) (over the NEXT five years) (year or NEXT year or) (the person NEXT to you) (i sat NEXT to bob)
long-term,(in the LONG-TERM costs of)
gulf,(in the GULF two years)
cordray,(in richard CORDRAY with one)
grant,(in return GRANT schools flexibility) (congress to GRANT me the)
colombia,(in panama COLOMBIA and south)
federally,(in our FEDERALLY financed labs) (have supported FEDERALLY financed roads)
budget,(in our BUDGET dont let) (in our BUDGET to stay)
industries,(in other INDUSTRIES it can) (skills growing INDUSTRIES in science) (new american INDUSTRIES and nowhere) (stocks in INDUSTRIES they impact)
years,(in nine YEARS there are) (in 15 YEARS master locks) (world two YEARS ago i) (over five YEARS with the) (next five YEARS applause of) (last three YEARS weve opened) (in eight YEARS thats right) (right eight YEARS not only) (past 16 YEARS applause but) (nearly 100 YEARS applause and) (of 30 YEARS that helped) (in three YEARS our partnership) (first three YEARS of my) (next five YEARS we got) (from 40 YEARS ago that) (gulf two YEARS ago applause) (last few YEARS ending the) (been in YEARS yes the)
together,(in iraq TOGETHER we offered) (they work TOGETHER imagine what) (late 1990s TOGETHER weve agreed) (factories and TOGETHER the entire) (politics so TOGETHER lets take) (we act TOGETHER theres nothing) (is stitched TOGETHER like those) (built it TOGETHER this nation)
