tribute,(is a TRIBUTE to the)
regime,(is a REGIME arming with) (the iraqi REGIME has plotted) (is a REGIME that has) (is a REGIME that agreed) (is a REGIME that has)
pursues,(iran aggressively PURSUES these weapons)
factories,(investment in FACTORIES and equipment)
tired,(into the TIRED faces of)
markets,(into new MARKETS creates new) (region free MARKETS and free)
mirror,(into a MIRROR and saw)
then,(international inspections THEN kicked out)
imposing,(intention of IMPOSING our culture)
making,(instructions for MAKING chemical weapons)
realized,(instant we REALIZED that this)
kicked,(inspections then KICKED out the)
defense,(increase in DEFENSE spending in)
production,(increase energy PRODUCTION at home)
largest,(includes the LARGEST increase in)
where,(in videos WHERE they laugh) (to afghanistan WHERE the islamic)
decades,(in two DECADES because while)
god,(in tragedy GOD is near) (all may GOD bless)
hall,(in this HALL thought my)
chamber,(in this CHAMBER the mothers)
courage,(in their COURAGE and skill) (magnificently with COURAGE and compassion)
pursuit,(in the PURSUIT of two)
philippines,(in the PHILIPPINES helping to)
methods,(in the METHODS of murder)
mail,(in the MAIL most americans)
face,(in the FACE of terror)
centers,(in the CENTERS of large)
budget,(in the BUDGET i send) (congress my BUDGET supports three) (applause my BUDGET includes the) (of my BUDGET is to) (home my BUDGET nearly doubles) (of my BUDGET is economic) (economy our BUDGET will run)
jungles,(in remote JUNGLES and deserts)
and,(in recession AND the civilized) (of shock AND suffering in) (new york AND the pentagon) (captured arrested AND rid the) (from starvation AND freed a) (bay applause AND terrorist leaders) (applause america AND afghanistan are) (that country AND this evening) (the mothers AND daughters of) (are free AND are part) (new government AND we welcome) (our coalition AND to the) (their courage AND skill and) (and skill AND tonight thanks) (the man AND women of) (across oceans AND continents on) (on mountaintops AND in caves) (brought sorrow AND pain that) (cia officer AND marine who) (assure you AND all who) (is just AND our country) (owe michael AND all who) (is just AND it continues) (worst fears AND showed us) (innocent life AND the depth) (power plants AND public water) (american cities AND thorough descriptions) (in america AND throughout the) (afghanistans camps AND so were) (enforcement officials AND coalition partners) (a battlefield AND we must) (at risk AND america and) (and america AND our allies) (must not AND will not) (be steadfast AND patient and) (and patient AND persistent in) (terrorist plans AND bring terrorists) (to justice AND second we) (the terrorists AND regimes who) (united states AND the world) (remote jungles AND deserts and) (and deserts AND hides in) (an american AND still hold) (of weapons AND the establishment) (our call AND eliminate the) (their countries AND our own) (on terror AND i admire) (of terror AND make no) (our friends AND allies with) (with missiles AND weapons of) (these weapons AND exports terror) (toward america AND to support) (develop anthrax AND nerve gas) (nerve gas AND nuclear weapons) (like these AND their terrorist) (a grave AND growing danger) (deny terrorists AND their state) (materials technology AND expertise to) (to make AND deliver weapons) (will develop AND deploy effective) (protect america AND our allies) (attack applause AND all nations) (draws closer AND closer the) (must be AND it will) (camps intact AND terror states) (be false AND temporary history) (called america AND our allies) (to action AND it is) (our responsibility AND our privilege) (our nation AND that will) (our homeland AND we will) (in america AND the best) (this congress AND i join) (your unity AND resolve applause) (our people AND create jobs) (act first AND foremost not) (a day AND we must) (the enemy AND spare innocent) (innocent lives AND we need) (aging aircraft AND make our) (world quickly AND safely our) (our men AND women in) (best training AND they also) (of freedom AND security is) (our citizens AND strengthen our) (attack time AND distance from) (action abroad AND increased vigilance) (response airport AND border security) (border security AND improved intelligence) (fight anthrax AND other deadly) (help states AND communities train) (communities train AND equip our) (heroic police AND firefighters applause) (intelligence collection AND sharing expand) (air travel AND use technology) (the arrivals AND departures of) (stronger police AND fire departments) (drugs applause AND as government) (the eyes AND ears of) (the crew AND passengers quickly) (al qaeda AND was armed) (were alert AND as a) (200 lives AND tonight we) (we welcome AND thank flight) (hermis moutardier AND christina jones) (national security AND our homeland) (the homeland AND revitalize our) (be small AND short-term so) (restrains spending AND acts in) (clear priorities AND we must) (same purpose AND resolve we) (the war AND we will) (our help AND i support) (unemployment benefits AND direct assistance) (good schools AND here weve) (applause republicans AND democrats worked) (john boehner AND congressman george) (gregg applause AND i was) (kennedy laughter AND applause i) (aside posturing AND focus on) (to read AND succeed in) (head start AND early childhood) (teacher colleges AND teacher training) (teacher training AND launch a) (on reliable AND affordable energy) (build infrastructure AND it must) (issues trade AND energy the) (create jobs AND i urge) (the people AND responded by) (child credit AND ending the) (long-term growth AND to help) (in factories AND equipment and) (and equipment AND by speeding) (on government AND offer every) (health applause AND to give) (a sound AND modern medicare) (for 401k AND pension plans) (worked hard AND saved all) (accounting standards AND tougher disclosure) (to employees AND shareholders and) (and shareholders AND held to) (social security AND we will) (financially stable AND allow personal) (members you AND i will) (minorities applause AND ways to) (of charities AND faith-based groups) (been humbled AND privileged to) (was weak AND materialistic that) (in fear AND selfishness they) (with courage AND compassion strength) (compassion strength AND resolve as) (the families AND looked into) (american people AND i hope) (the strength AND calm and) (and calm AND comfort she) (a mirror AND saw our) (our country AND to history) (can accumulate AND more about) (new ethic AND a new) (of firefighters AND the bravery) (the bravery AND generosity of) (unique opportunity AND we must) (your neighbors AND your nation) (already serving AND i thank) (to sustain AND extend the) (our communities AND extending american) (retired doctors AND nurses who) (help police AND fire departments) (departments transportation AND utility workers) (in prison AND we need) (will expand AND improve the) (of americorps AND senior corps) (new volunteers AND america needs) (years applause AND ask it) (encourage development AND education and) (and education AND opportunity in) (of service AND decency and) (and decency AND kindness i) (good applause AND we have) (all fathers AND mothers in) (be educated AND live free) (from poverty AND violence no) (with song AND celebration let) (of learning AND tolerance and) (and tolerance AND progress america) (defending liberty AND justice because) (are right AND true and) (and true AND unchanging for) (these aspirations AND no nation) (equal justice AND religious tolerance) (brave men AND women who) (eliminating threats AND containing resentment) (a just AND peaceful world) (with russia AND china and) (and china AND india in) (achieve peace AND prosperity in) (free markets AND free trade) (free trade AND free societies) (with friends AND allies from) (to asia AND africa to) (is real AND it must) (mourning together AND facing danger) (is honor AND it is) (than cynicism AND many have) (of suicide AND murder they) (embrace tyranny AND death as) (a cause AND a creed) (choose freedom AND the dignity) (freedoms power AND in this)
that,(in rebuilding THAT country and) (and pain THAT will never) (loved one THAT our cause) (afghanistan confirms THAT far from) (to train THAT countrys armed) (terrorist cells THAT have executed) (hope is THAT all nations) (prevent regimes THAT sponsor terror) (a regime THAT has already) (a regime THAT agreed to) (a regime THAT has something) (nation and THAT will be) (afghanistan proved THAT expensive precision) (people on THAT plane were) (a deficit THAT will be) (reform so THAT no child) (medicare system THAT includes coverage) (and materialistic THAT we would) (the evil THAT was done) (were reminded THAT we are) (a nation THAT serves goals) (the best THAT has emerged) (the values THAT will bring) (will demonstrate THAT the forces) (the hope THAT life would) (know truths THAT we will) (discovered again THAT even in) (we realized THAT this will) (of liberty THAT weve been)
word,(in one WORD jobs applause)
shannon,(in mazur-e-sharif SHANNON spann said) (my love SHANNON is with) (tonight applause SHANNON i assure)
ways,(in many WAYS better knowledge) (applause and WAYS to encourage) (india in WAYS we have) (in some WAYS it has)
emergencies,(in major EMERGENCIES volunteers to)
short,(in four SHORT months our) (cant stop SHORT if we)
region,(in every REGION free markets)
classroom,(in every CLASSROOM applause good)
spending,(in defense SPENDING in two) (congress restrains SPENDING and acts) (in the SPENDING for veterans)
least,(in at LEAST a dozen) (commit at LEAST two years)
your,(in applauding YOUR unity and) (rest of YOUR lifetime to) (service of YOUR neighbors and) (neighbors and YOUR nation applause)
instant,(in an INSTANT without health) (a single INSTANT we realized)
hour,(in an HOUR of shock)
societies,(in all SOCIETIES want their) (and free SOCIETIES are proving)
confirms,(in afghanistan CONFIRMS that far)
confirmed,(in afghanistan CONFIRMED our worst)
single,(in a SINGLE instant we)
fiscally,(in a FISCALLY responsible manner)
health,(improve public HEALTH stronger police) (assistance for HEALTH care coverage) (instant without HEALTH security i) (help buy HEALTH coverage applause) (for veterans HEALTH applause and)
collection,(improve intelligence COLLECTION and sharing)
proud,(im a PROUD member of) (i was PROUD to work) (was so PROUD of our)
arent,(if you ARENT sure how)
do,(if they DO not act) (america will DO what is) (is to DO everything possible) (more to DO we need) (we can DO for too) (feels good DO it now)
company,(if their COMPANY fails applause)
feels,(if it FEELS good do)
doubts,(if anyone DOUBTS this let)
such,(id say SUCH a thing)
extending,(i support EXTENDING unemployment benefits) (communities and EXTENDING american compassion)
stood,(i have STOOD in awe)
want,(i dont WANT to play) (american workers WANT more than) (checks they WANT a steady) (like we WANT to be) (all societies WANT their children)
so,(i did SO with complete) (camps and SO were tens) (are applause SO long as) (camps operate SO long as) (and short-term SO long as) (america prospers SO my economic) (education reform SO that no) (i was SO proud of) (at home SO america is) (new jobs SO i ask) (tax relief SO people have) (the world SO we will)
privileged,(humbled and PRIVILEGED to see)
rarely,(human events RARELY has the)
families,(hugged the FAMILIES and looked)
representatives,(house of REPRESENTATIVES has acted)
shock,(hour of SHOCK and suffering)
soldiers,(hostages our SOLDIERS working with) (sacrifice of SOLDIERS the fierce)
focused,(homeland security FOCUSED on four)
revitalize,(homeland and REVITALIZE our economy)
especially,(home ownership ESPECIALLY among minorities) (love children ESPECIALLY children whose) (in tragedy ESPECIALLY in tragedy)
began,(history we BEGAN to think)
reform,(historic education REFORM so that) (of welfare REFORM as we)
sons,(his two SONS who died)
father,(his lost FATHER dear daddy)
jihad,(hezbollah islamic JIHAD jaish-i-mohammed operates)
made,(here weve MADE a fine) (must be MADE more accountable) (different choice MADE long ago)
expressed,(here i EXPRESSED the hope)
home,(here at HOME im a) (vigilance at HOME my budget) (act at HOME with the) (production at HOME so america) (applause broader HOME ownership especially) (crisis at HOME rebuilding our)
michael,(her husband MICHAEL a cia) (we owe MICHAEL and all)
train,(helping to TRAIN that countrys) (and communities TRAIN and equip)
got,(help ive GOT a good)
illegal,(help combat ILLEGAL drugs applause)
call,(heed our CALL and eliminate) (applause my CALL tonight is)
dont,(heaven i DONT want to)
coverage,(health care COVERAGE applause yet) (buy health COVERAGE applause to) (that includes COVERAGE for prescription)
hard,(have worked HARD and saved)
same,(have this SAME spirit directed) (with the SAME purpose and) (in the SAME spirit of)
more,(have spent MORE than a) (we need MORE of them) (our military MORE agile to) (workers want MORE than unemployment) (there is MORE to do) (people have MORE money to) (be made MORE accountable to) (accumulate and MORE about the) (we need MORE talented teachers) (to recruit MORE than 200000) (a choice MORE clear or)
overseas,(have shown OVERSEAS well prevail)
magnificently,(have responded MAGNIFICENTLY with courage)
intention,(have no INTENTION of imposing)
money,(have more MONEY to spend)
diagrams,(have found DIAGRAMS of american)
priorities,(have clear PRIORITIES and we)
sorrow,(have brought SORROW and pain)
pretty,(have been PRETTY quiet since)
changed,(have been CHANGED by them)
equaled,(hatred is EQUALED by the)
videos,(hatred in VIDEOS where they)
been,(has never BEEN stronger applause) (terrorists have BEEN arrested yet) (regimes have BEEN pretty quiet) (who had BEEN trained by) (months ive BEEN humbled and) (self weve BEEN offered a) (times have BEEN changed by) (that weve BEEN called to)
used,(has already USED poison gas)
islamic,(hamas hezbollah ISLAMIC jihad jaish-i-mohammed) (in the ISLAMIC world applause) (where the ISLAMIC street greeted) (including the ISLAMIC world because)
things,(had nice THINGS to say)
citizens,(guests fellow CITIZENS as we) (starving its CITIZENS iran aggressively) (its own CITIZENS leaving the) (protect our CITIZENS and strengthen) (of alert CITIZENS a few) (we are CITIZENS with obligations) (of ordinary CITIZENS we have) (also needs CITIZENS working to) (america needs CITIZENS to extend)
hamas,(groups like HAMAS hezbollah islamic)
fall,(greeted the FALL of tyranny)
first,(great objectives FIRST we will) (applause our FIRST priority must) (must act FIRST and foremost) (crisis our FIRST lady laura)
captured,(great coalition CAPTURED arrested and)
her,(grave of HER husband michael)
growing,(grave and GROWING danger they)
offer,(government and OFFER every american)
begin,(good jobs BEGIN with good)
school,(going to SCHOOL today women) (succeed in SCHOOL with improved)
near,(god is NEAR applause in)
without,(go off WITHOUT warning thanks) (an instant WITHOUT health security)
ordinary,(generosity of ORDINARY citizens we)
our,(gather tonight OUR nation is) (at war OUR economy is) (state of OUR union has) (short months OUR nation has) (again over OUR embassy in) (samar applause OUR progress is) (resolve of OUR coalition and) (i called OUR troops into) (women of OUR armed forces) (one that OUR cause is) (just and OUR country will) (for freedom OUR cause is) (it continues OUR discoveries in) (afghanistan confirmed OUR worst fears) (depth of OUR enemies hatred) (ending there OUR war against) (work of OUR law enforcement) (america and OUR allies must) (it applause OUR nation will) (world applause OUR military has) (hold hostages OUR soldiers working) (to bomb OUR embassy our) (our embassy OUR navy is) (will heed OUR call and) (countries and OUR own many) (will applause OUR second goal) (america or OUR friends and) (could attack OUR allies or) (closely with OUR coalition to) (america and OUR allies from) (to ensure OUR nations security) (not on OUR side i) (weapons applause OUR war on) (finished on OUR watch yet) (waged on OUR watch we) (states unchecked OUR sense of) (america and OUR allies to) (is both OUR responsibility and) (responsibility and OUR privilege to) (fight applause OUR first priority) (security of OUR nation and) (well protect OUR homeland and) (will revive OUR economy september) (war protect OUR people and) (and make OUR military more) (to put OUR troops anywhere) (and safely OUR men and) (to defend OUR country we) (to protect OUR citizens and) (and strengthen OUR nation against) (and equip OUR heroic police) (patrols at OUR borders strengthen) (better secure OUR homeland america) (have funded OUR national security) (security and OUR homeland security) (and revitalize OUR economy our) (our economy OUR budget will) (jobs need OUR help and) (proud of OUR work i) (laughter but OUR work on) (to prepare OUR children to) (must upgrade OUR teacher colleges) (applied to OUR war against) (of testing OUR enemies believed) (brings to OUR nation in) (in crisis OUR first lady) (as if OUR entire country) (and saw OUR better selves) (other to OUR country and) (too long OUR culture has) (home rebuilding OUR communities and) (spotting danger OUR country also) (to rebuild OUR communities we) (compassion of OUR country to) (to change OUR culture through) (of imposing OUR culture but) (or consequential OUR enemies send) (day of OUR founding we) (steadfast in OUR purpose we)
help,(funding to HELP states and) (enforcement will HELP combat illegal) (need our HELP and i) (and to HELP americans plan) (credits to HELP buy health) (how to HELP ive got) (volunteers to HELP police and)
national,(funded our NATIONAL security and) (these great NATIONAL objectives to)
or,(from working OR going to) (chemical biological OR nuclear weapons) (threatening america OR our friends) (our allies OR attempt to) (be oppressed OR aspire to) (to servitude OR eagerly await) (of race OR creed we) (more clear OR consequential our)
oppression,(from brutal OPPRESSION applause the)
research,(from bioterrorism RESEARCH will improve)
kennedy,(friend ted KENNEDY laughter and)
country,(freed a COUNTRY from brutal) (rebuilding that COUNTRY and this) (and our COUNTRY will never) (defend our COUNTRY we will) (of this COUNTRY in a) (our entire COUNTRY looked into) (to our COUNTRY and to) (danger our COUNTRY also needs) (of our COUNTRY to every) (are one COUNTRY mourning together)
equal,(free speech EQUAL justice and)
poverty,(free from POVERTY and violence)
months,(four short MONTHS our nation) (these four MONTHS have brought) (in the MONTHS ahead on) (last few MONTHS ive been)
areas,(four key AREAS bioterrorism emergency) (on three AREAS of need)
affirm,(founding we AFFIRM it again)
debt,(forget the DEBT we owe)
delivered,(forces have DELIVERED a message)
working,(forbidden from WORKING or going) (our soldiers WORKING with the) (needs citizens WORKING to rebuild) (america is WORKING with russia)
private,(for women PRIVATE property free)
own,(for their OWN applause america) (in their OWN homes forbidden) (and our OWN many nations) (of its OWN citizens leaving) (to islams OWN rich history)
sake,(for the SAKE of long-term) (for the SAKE of american)
non-negotiable,(for the NON-NEGOTIABLE demands of)
americans,(for many AMERICANS these four) (applause now AMERICANS deserve to) (but as AMERICANS applause it) (recession applause AMERICANS who have) (mail most AMERICANS thought tax) (to help AMERICANS plan for) (job applause AMERICANS know economic) (my fellow AMERICANS we will)
chemical,(for making CHEMICAL weapons surveillance) (who seek CHEMICAL biological or)
lost,(for his LOST father dear) (who have LOST a loved) (who have LOST their jobs)
care,(for health CARE coverage applause)
operations,(for future OPERATIONS afghanistan proved)
iraq,(for freedom IRAQ continues to)
sustained,(for a SUSTAINED strategy of)
different,(for a DIFFERENT choice made)
sacrifice,(followers to SACRIFICE their lives) (in the SACRIFICE of soldiers)
results,(focus on RESULTS applause there)
hermis,(flight attendants HERMIS moutardier and)
spotted,(flight attendant SPOTTED a passenger)
over,(flies again OVER our embassy) (weapons for OVER a decade) (mothers huddled OVER their dead) (a month OVER $30 million) (4000 hours OVER the rest) (its volunteers OVER the next)
hostility,(flaunt its HOSTILITY toward america)
again,(flag flies AGAIN over our) (with you AGAIN some day) (have discovered AGAIN that even) (affirm it AGAIN today we)
manner,(fiscally responsible MANNER applause we)
laura,(first lady LAURA bush applause)
foremost,(first and FOREMOST not as)
transportation,(fire departments TRANSPORTATION and utility)
love,(fi my LOVE shannon is) (mentors to LOVE children especially)
ive,(few months IVE been humbled) (to help IVE got a)
before,(few days BEFORE christmas an) (have never BEFORE to achieve)
as,(fellow citizens AS we gather) (entire world AS a battlefield) (so long AS training camps) (so long AS nations harbor) (stand by AS peril draws) (party yet AS we act) (foremost not AS republicans not) (republicans not AS democrats but) (democrats but AS americans applause) (applause and AS government works) (alert and AS a result) (so long AS congress restrains) (welfare reform AS we reauthorize) (they were AS wrong as) (as wrong AS they are) (and resolve AS i have) (it was AS if our) (and death AS a cause)
showed,(fears and SHOWED us the)
selfishness,(fear and SELFISHNESS they were)
daddy,(father dear DADDY please take)
fi,(farewell semper FI my love)
ending,(far from ENDING there our) (credit and ENDING the death)
looked,(families and LOOKED into the) (entire country LOOKED into a)
temporary,(false and TEMPORARY history has)
tyranny,(fall of TYRANNY with song) (they embrace TYRANNY and death)
through,(fails applause THROUGH stricter accounting) (our culture THROUGH the gathering) (have lived THROUGH these challenging)
instructions,(facilities detailed INSTRUCTIONS for making)
dangers,(faces unprecedented DANGERS yet the) (events while DANGERS gather i)
rescuers,(faces of RESCUERS i have)
choice,(faced a CHOICE more clear) (a different CHOICE made long)
ears,(eyes and EARS of alert)
benefits,(extending unemployment BENEFITS and direct)
selling,(expanded trade SELLING into new)
greater,(evil with GREATER good applause) (have a GREATER objective than)
real,(evil is REAL and it)
welcome,(evening we WELCOME the distinguished) (and we WELCOME the new) (tonight we WELCOME and thank)
tragedy,(even in TRAGEDY especially in) (especially in TRAGEDY god is)
nice,(even had NICE things to)
miles,(even 7000 MILES away across)
asia,(europe to ASIA and africa)
whose,(especially children WHOSE parents are)
minorities,(especially among MINORITIES applause and)
justice,(escape the JUSTICE of this) (terrorists to JUSTICE and second) (liberty and JUSTICE because they) (speech equal JUSTICE and religious)
rivalries,(erasing old RIVALRIES america is)
heroic,(equip our HEROIC police and)
broader,(environment applause BROADER home ownership)
house,(energy the HOUSE of representatives)
spare,(enemy and SPARE innocent lives)
death,(ending the DEATH tax for) (tyranny and DEATH as a)
promote,(encourage conservation PROMOTE technology build)
safeguards,(enact new SAFEGUARDS for 401k)
patients,(enact a PATIENTS bill of)
shareholders,(employees and SHAREHOLDERS and held)
airport,(emergency response AIRPORT and border)
navy,(embassy our NAVY is patrolling)
kabul,(embassy in KABUL terrorists who)
americorps,(efforts of AMERICORPS and senior)
defenses,(effective missile DEFENSES to protect)
live,(educated and LIVE free from)
in,(economy is IN recession and) (last met IN an hour) (and suffering IN four short) (our embassy IN kabul terrorists) (be partners IN rebuilding that) (we met IN this chamber) (were captives IN their own) (complete confidence IN their courage) (mountaintops and IN caves you) (a memorial IN new york) (who died IN mazur-e-sharif shannon) (our discoveries IN afghanistan confirmed) (enemies hatred IN videos where) (of landmarks IN america and) (have found IN afghanistan confirms) (were trained IN afghanistans camps) (killers schooled IN the methods) (and persistent IN the pursuit) (still exist IN at least) (jaish-i-mohammed operates IN remote jungles) (and hides IN the centers) (action is IN afghanistan america) (have troops IN the philippines) (terrorist camps IN somalia my) (be timid IN the face) (united states IN any of) (be reflected IN the budget) (the best IN america and) (the best IN this congress) (american people IN applauding your) (create jobs IN america we) (troops anywhere IN the world) (and women IN uniform deserve) (largest increase IN defense spending) (defense spending IN two decades) (stronger but IN many ways) (and acts IN a fiscally) (well prevail IN the war) (summed up IN one word) (and succeed IN school with) (quality teacher IN every classroom) (year some IN this hall) (checks arrived IN the mail) (encouraging investment IN factories and) (can vanish IN an instant) (historic increase IN the spending) (to security IN retirement i) (work together IN the months) (domestic issues IN the same) (this country IN a time) (would splinter IN fear and) (have stood IN awe of) (join me IN expressing thanks) (our nation IN crisis our) (roll applause IN the sacrifice) (has emerged IN america i) (need responding IN case of) (be mobilized IN major emergencies) (workers well-trained IN spotting danger) (parents are IN prison and) (talented teachers IN troubled schools) (and opportunity IN the islamic) (and mothers IN all societies) (on terror IN this moment) (and india IN ways we) (and prosperity IN every region) (to normal IN some ways) (it has IN others it) (together deep IN the american) (that even IN tragedy especially) (tragedy especially IN tragedy god) (near applause IN a single) (decisive decade IN the history) (unique role IN human events) (applause steadfast IN our purpose) (power and IN this great)
encouraging,(economy by ENCOURAGING investment in)
plan,(economic security PLAN can be) (tax relief PLAN was too) (help americans PLAN for the)
alert,(ears of ALERT citizens a) (plane were ALERT and as)
development,(early childhood DEVELOPMENT programs applause) (to encourage DEVELOPMENT and education)
nurses,(doctors and NURSES who can)
samar,(doctor sima SAMAR applause our)
act,(do not ACT america will) (as we ACT to win) (we must ACT first and) (unless we ACT on its) (we must ACT at home) (congress must ACT to encourage) (it must ACT to increase)
possible,(do everything POSSIBLE to protect) (what is POSSIBLE if we)
leader,(distinguished interim LEADER of a)
fellow,(distinguished guests FELLOW citizens as) (conflict my FELLOW americans we)
plans,(disrupt terrorist PLANS and bring) (and pension PLANS applause employees)
corporate,(disclosure requirements CORPORATE america must)
addressing,(directed toward ADDRESSING problems here)
rule,(dignity the RULE of law)
race,(differences of RACE or creed)
mazur-e-sharif,(died in MAZUR-E-SHARIF shannon spann)
with,(did so WITH complete confidence) (his football WITH a note) (can play WITH you again) (shannon is WITH us tonight) (soldiers working WITH the bosnian) (and allies WITH weapons of) (regime arming WITH missiles and) (work closely WITH our coalition) (threaten us WITH the worlds) (was armed WITH explosives the) (at home WITH the same) (jobs begin WITH good schools) (to work WITH members of) (in school WITH improved head) (recruiting drive WITH a great) (responded magnificently WITH courage and) (are citizens WITH obligations to) (overcome evil WITH greater good) (of tyranny WITH song and) (rich history WITH its centuries) (is working WITH russia and) (lives together WITH friends and)
deploy,(develop and DEPLOY effective missile)
starving,(destruction while STARVING its citizens)
design,(destruction they DESIGN we have)
terrorist,(destroyed afghanistans TERRORIST training camps) (applause and TERRORIST leaders who) (shut down TERRORIST camps disrupt) (camps disrupt TERRORIST plans and) (countries a TERRORIST underworld including) (go after TERRORIST cells that) (establishment of TERRORIST camps in) (eliminate the TERRORIST parasites who) (and their TERRORIST allies constitute)
pay,(deserve another PAY raise applause) (we will PAY applause the)
hides,(deserts and HIDES in the)
landmarks,(descriptions of LANDMARKS in america)
missile,(deploy effective MISSILE defenses to)
keeping,(depends upon KEEPING the commitments)
foreign,(dependent on FOREIGN oil applause)
sound,(depend on SOUND tax policy) (seniors a SOUND and modern)
reliable,(depend on RELIABLE and affordable)
expanded,(depend on EXPANDED trade selling)
visitors,(departures of VISITORS to the)
mean,(departments will MEAN safer neighborhoods)
together,(democrats worked TOGETHER to achieve) (will work TOGETHER in the) (lift lives TOGETHER with friends) (country mourning TOGETHER and facing) (facing danger TOGETHER deep in)
human,(demands of HUMAN dignity the) (role in HUMAN events rarely)
message,(delivered a MESSAGE now clear)
protect,(defenses to PROTECT america and) (war well PROTECT our homeland) (the war PROTECT our people) (possible to PROTECT our citizens) (the war PROTECT the homeland)
kindness,(decency and KINDNESS i know)
owe,(debt we OWE michael and)
please,(dear daddy PLEASE take this)
christmas,(days before CHRISTMAS an airline)
month,(day last MONTH at the) (dollars a MONTH over $30)
retired,(day a RETIRED firefighter returns) (america needs RETIRED doctors and)
schooled,(dangerous killers SCHOOLED in the)
deep,(danger together DEEP in the)
could,(danger they COULD provide these) (hatred they COULD attack our) (of responsibility COULD look like)
erasing,(danger is ERASING old rivalries)
take,(daddy please TAKE this to) (america will TAKE the side)
passengers,(crew and PASSENGERS quickly subdued)
roll,(creed lets ROLL applause in)
shop,(crawford coffee SHOP couldnt believe)
prescription,(coverage for PRESCRIPTION drugs applause)
skill,(courage and SKILL and tonight)
compassion,(courage and COMPASSION strength and) (extending american COMPASSION throughout the) (extend the COMPASSION of our)
brutal,(country from BRUTAL oppression applause)
this,(country and THIS evening we) (met in THIS chamber the) (justice of THIS nation applause) (please take THIS to heaven) (a decade THIS is a) (dead children THIS is a) (the inspectors THIS is a) (only begun THIS campaign may) (will win THIS war well) (best in THIS congress and) (to have THIS same spirit) (to fight THIS war we) (will defeat THIS recession applause) (work on THIS bill shows) (affordable energy THIS congress must) (to pass THIS legislation applause) (some in THIS hall thought) (out of THIS recession the) (join me THIS year to) (character of THIS country in) (not let THIS moment pass) (world applause THIS time of) (opportunity during THIS time of) (anyone doubts THIS let them) (terror in THIS moment of) (realized that THIS will be) (and in THIS great conflict)
id,(couldnt believe ID say such)
defend,(costs to DEFEND our country)
lot,(costs a LOT to fight)
recruit,(corps to RECRUIT more than)
applied,(cooperation weve APPLIED to our)
flaunt,(continues to FLAUNT its hostility)
discoveries,(continues our DISCOVERIES in afghanistan)
depend,(continue to DEPEND on the) (jobs also DEPEND on reliable) (good jobs DEPEND on expanded) (good jobs DEPEND on sound)
mountaintops,(continents on MOUNTAINTOPS and in)
axis,(constitute an AXIS of evil)
miller,(congressman george MILLER applause senator)
finally,(congress to FINALLY approve trade)
guests,(congress distinguished GUESTS fellow citizens)
far,(confirms that FAR from ending)
worst,(confirmed our WORST fears and)
social,(commitments of SOCIAL security and) (must make SOCIAL security financially)
victims,(comforted the VICTIMS begun to)
brings,(comfort she BRINGS to our)
drugs,(combat illegal DRUGS applause and) (for prescription DRUGS applause a)
sharing,(collection and SHARING expand patrols)
couldnt,(coffee shop COULDNT believe id)
africa,(coast of AFRICA to block) (asia and AFRICA to latin)
deny,(coalition to DENY terrorists and)
hundreds,(coalition partners HUNDREDS of terrorists)
arrested,(coalition captured ARRESTED and rid) (have been ARRESTED yet tens)
his,(closer to HIS two sons) (boy left HIS football with) (note for HIS lost father)
every,(clear to EVERY enemy of) (go away EVERY day a) (teacher in EVERY classroom applause) (and offer EVERY american the) (is for EVERY american to) (country to EVERY part of) (prosperity in EVERY region free) (dignity of EVERY life applause)
consequential,(clear or CONSEQUENTIAL our enemies)
faces,(civilized world FACES unprecedented dangers) (the tired FACES of rescuers)
obligations,(citizens with OBLIGATIONS to each)
aggressively,(citizens iran AGGRESSIVELY pursues these)
we,(citizens as WE gather tonight) (stronger applause WE last met) (this evening WE welcome the) (last time WE met in) (government and WE welcome the) (to them WE are winning) (the debt WE owe michael) (task ahead WE have seen) (they design WE have found) (world what WE have found) (battlefield and WE must pursue) (objectives first WE will shut) (and second WE must prevent) (acting elsewhere WE now have) (11th but WE know their) (be catastrophic WE will work) (mass destruction WE will develop) (our watch WE cant stop) (short if WE stop now) (for america WE will win) (homeland and WE will revive) (yet as WE act to) (in america WE must act) (this war WE have spent) (day and WE must be) (lives and WE need more) (of them WE need to) (our country WE will pay) (safer unless WE act on) (vast oceans WE are protected) (improved intelligence WE will develop) (firefighters applause WE will improve) (and tonight WE welcome and) (applause once WE have funded) (manner applause WE have clear) (priorities and WE must act) (and resolve WE have shown) (war and WE will defeat) (possible if WE set aside) (to do WE need to) (programs applause WE must upgrade) (reform as WE reauthorize these) (important reforms WE must always) (security and WE will we) (we will WE must make) (materialistic that WE would splinter) (better selves WE were reminded) (reminded that WE are citizens) (to history WE began to) (the goods WE can accumulate) (the good WE can do) (ordinary citizens WE have glimpsed) (look like WE want to) (opportunity and WE must not) (our communities WE need mentors) (prison and WE need more) (world so WE will renew) (a moment WE must seize) (i know WE can overcome) (applause and WE have a) (from them WE have no) (world because WE have a) (containing resentment WE seek a) (in ways WE have never) (latin america WE will demonstrate) (truths that WE will never) (or creed WE are one) (single instant WE realized that) (a creed WE stand for) (our founding WE affirm it) (again today WE choose freedom) (our purpose WE now press) (press on WE have known) (freedoms price WE have shown) (fellow americans WE will see)
strengthen,(citizens and STRENGTHEN our nation) (our borders STRENGTHEN the security)
